3703101001;++;--
3703201001;+;++
3703301001;=;++
3703401001;++;+
3703501001;=;++
3703601001;++;+
3703701001;+;++
3703801001;++;--
3703901001;-;--
3704001001;++;=
3704101001;+;++
3704201001;=;++
3704401001;=;++
3704501001;+;++
3704601001;-;+
3704601002;-;+
3704601003;-;+
3704602001;-;+
3704602002;-;+
3704603001;-;+
3704603002;-;+
3704603003;-;+
3704604001;-;+
3704604002;-;+
3704604003;-;+
3704604004;-;+
3704604005;-;+
3704701001;++;--
3704901001;-;--
3705001001;+;++
3705101001;+;++
3705201001;-;--
3705401001;=;+
3705501001;-;--
3705601001;=;+
3705701001;++;--
3705801001;=;++
3705901001;=;++
3706001001;++;--
3706101001;+;++
3706201001;=;+
3706301001;=;++
3706501001;=;++
3706701001;=;=
3706701002;=;=
3706801001;+;++
3706901001;=;-
3707001001;+;=
3707101001;++;++
3707201001;++;++
3707301001;-;++
3707401001;=;+
3707701001;++;--
3707801001;+;-
3707901001;++;=
3708001001;++;++
3708101001;++;--
3708201001;++;--
3708301001;++;--
3708501001;+;=
3708501002;+;=
3708501003;+;=
3708501004;+;=
3708601001;=;+
3708701001;++;=
3708801001;++;=
3708901001;=;++
3709001001;++;+
3709101001;=;+
3709201001;++;=
3709601001;+;++
3709701001;=;+
3709801001;++;+
3709901001;+;++
3710001001;=;++
3710101001;-;--
3710201001;++;++
3710301001;=;++
3710401001;+;++
3710601001;=;++
3710701001;=;+
3710701002;=;+
3710702001;=;+
3710702002;=;+
3710702003;=;+
3710702004;=;+
3710702005;=;+
3710702006;=;+
3710702007;=;+
3710702008;=;+
3710703001;=;+
3710801001;+;+
3710901001;+;-
3711001001;++;--
3711201001;-;+
3711301001;-;--
3711401001;-;++
3711501001;=;+
3711601001;++;--
3711701001;-;-
3711801001;-;++
3711901001;=;+
3712001001;++;+
3712101001;-;++
3712201001;-;++
3712301001;-;--
3712401001;=;++
3712501001;=;++
3712601001;++;--
3712701001;=;+
3712801001;++;--
3712901001;++;--
3713001001;++;=
3713101001;=;++
3713201001;=;++
3713301001;=;++
3713401001;++;--
3713501001;=;++
3713601001;=;+
3713701001;-;--
3713801001;=;++
3713901001;++;--
3714001001;=;+
3714101001;-;++
3714201001;++;=
3714301001;++;--
3714401001;-;++
3714501001;=;+
3714601001;=;++
3714701001;++;+
3714801001;+;+
3714901001;++;=
3715001001;++;+
3715101001;++;++
3715201001;++;--
3715401001;=;++
3715501001;=;++
3715601001;=;++
3715601002;=;++
3715601003;=;++
3715701001;=;+
3715801001;+;++
3715901001;=;++
3716001001;=;++
3716101001;+;-
3716201001;-;++
3716301001;++;++
3716401001;++;--
3716501001;=;++
3716601001;+;++
3716701001;++;+
3716801001;++;++
3716901001;-;++
3717001001;++;+
3717101001;++;++
3717201001;=;++
3717301001;=;++
3717302001;=;++
3717401001;-;--
3717501001;-;++
3717601001;+;++
3717701001;+;++
3717801001;-;--
3717901001;-;--
3718001001;++;++
3718101001;=;+
3718201001;-;++
3718301001;=;+
3718401001;=;++
3718501001;-;++
3718601001;++;--
3718701001;++;=
3718801001;++;--
3718901001;=;++
3719001001;=;++
3719101001;-;--
3719201001;--;+
3719301001;++;+
3719401001;+;++
3719501001;-;+
3719601001;+;++
3719701001;=;++
3719801001;++;++
3719901001;=;+
3720001001;+;++
3720101001;++;++
3720201001;++;--
3720301001;++;--
3720401001;+;++
3720501001;++;=
3720601001;++;--
3720701001;=;++
3720801001;=;++
3720901001;+;++
3721101001;+;++
3721201001;++;++
3721301001;=;++
3721401001;++;+
3721501001;-;++
3721601001;-;++
3721701001;+;++
3721801001;=;++
3721901001;+;++
3722101001;=;+
3722201001;=;-
3722301001;-;--
3722401001;=;-
3722501001;=;-
3722601001;++;+
3722801001;++;--
3722901001;=;-
3723001001;++;=
3723101001;++;--
3723201001;++;--
3723301001;=;+
3723401001;=;+
3723501001;-;++
3723601001;-;++
3723701001;++;--
3723801001;=;-
3723901001;++;--
3724001001;=;-
3724101001;=;+
3724201001;++;--
3724301001;=;++
3724401001;++;++
3724501001;=;+
3724601001;-;--
3724601002;-;--
3724602001;-;--
3724602002;-;--
3724701001;+;+
3724801001;=;++
3724901001;=;++
3725001001;++;++
3725101001;++;--
3725201001;+;-
3725301001;++;++
3725401001;=;+
3725501001;+;++
3725601001;++;--
3725701001;=;++
3725801001;+;++
3725901001;++;--
3726001001;+;++
3726101001;=;++
3726201001;++;++
3726301001;++;++
3726401001;=;+
3726501001;++;--
3726601001;=;++
3726701001;=;+
3726801001;+;++
3726901001;=;+
3727001001;++;--
3727101001;++;=
3727201001;+;++
3727301001;++;=
3727401001;=;+
3727401002;=;+
3727401003;=;+
3727401004;=;+
3727401005;=;+
3727401006;=;+
3727401007;=;+
3727401008;=;+
3727401009;=;+
3727401010;=;+
3727401011;=;+
3727401012;=;+
3727402001;=;++
3727402002;=;++
3727402003;=;++
3727402004;=;++
3727402005;=;++
3727402006;=;++
3727402007;=;++
3727402008;=;++
3727402009;=;++
3727402010;=;++
3727402011;=;++
3727402012;=;++
3727402013;=;++
3727402014;=;++
3727402015;=;++
3727402016;=;++
3727402017;=;++
3727402018;=;++
3727402019;=;++
3727402020;=;++
3727403001;+;--
3727403002;+;--
3727403003;+;--
3727403004;+;--
3727403005;+;--
3727403006;+;--
3727403007;+;--
3727403008;+;--
3727403009;+;--
3727403010;+;--
3727403011;+;--
3727403012;+;--
3727403013;+;--
3727403014;+;--
3727403015;+;--
3727403016;+;--
3727403017;+;--
3727403018;+;--
3727403019;+;--
3727403020;+;--
3727404001;=;--
3727404002;=;--
3727404003;=;--
3727404004;=;--
3727404005;=;--
3727404006;=;--
3727404008;=;--
3727404009;=;--
3727404010;=;--
3727404011;=;--
3727404012;=;--
3727404013;=;--
3727404014;=;--
3727404016;=;--
3727404017;=;--
3727404018;=;--
3727404019;=;--
3727404020;=;--
3727404021;=;--
3727404022;=;--
3727404023;=;--
3727404024;=;--
3727404025;=;--
3727405001;=;++
3727405002;=;++
3727405003;=;++
3727405004;=;++
3727405005;=;++
3727405006;=;++
3727405007;=;++
3727405008;=;++
3727405009;=;++
3727405010;=;++
3727405011;=;++
3727405012;=;++
3727405013;=;++
3727405014;=;++
3727405015;=;++
3727405016;=;++
3727405017;=;++
3727405018;=;++
3727405019;=;++
3727405020;=;++
3727405021;=;++
3727405022;=;++
3727405025;=;++
3727405026;=;++
3727406001;=;++
3727406002;=;++
3727406003;=;++
3727406004;=;++
3727406005;=;++
3727406006;=;++
3727406007;=;++
3727406008;=;++
3727406009;=;++
3727406010;=;++
3727406011;=;++
3727406012;=;++
3727406013;=;++
3727406014;=;++
3727406015;=;++
3727406016;=;++
3727406017;=;++
3727406019;=;++
3727406020;=;++
3727406021;=;++
3727406022;=;++
3727406023;=;++
3727501001;-;--
3727601001;-;--
3727701001;=;++
3727801001;++;=
3727901001;++;=
3728001001;=;++
3728101001;++;=
3728201001;+;++
3728301001;++;=
3728401001;++;+
3728501001;-;--
3728601001;++;+
3728701001;=;++
3728801001;++;+
3728901001;=;++
3729001001;++;++
3729101001;++;=
3729201001;++;+
3729301001;++;=
3729401001;=;+
3729401002;=;+
3729401003;=;+
3729401004;=;+
3729401005;=;+
3729401006;=;+
3729401007;=;+
3729401008;=;+
3729401009;=;+
3729601001;-;--
3729701001;++;++
3729801001;++;+
3729901001;++;+
3730001001;=;++
3730101001;++;++
3730201001;-;--
3730301001;=;+
3730401001;++;+
3730501001;++;+
3730601001;=;+
3730701001;=;+
3730901001;=;++
3731001001;-;++
3731101001;=;++
3731201001;=;++
3731301001;++;+
3731401001;++;--
3731501001;=;++
3731601001;+;++
3731701001;++;--
3731801001;=;++
3731901001;=;++
3732001001;+;++
3732101001;+;++
3732201001;-;++
3732201002;-;++
3732301001;++;=
3732401001;+;+
3732501001;=;++
3732701001;++;+
3732801001;++;++
3732901001;++;--
3733001001;-;++
3733101001;-;+
3733201001;+;-
3733301001;++;--
3733401001;++;++
3733501001;++;=
3733601001;-;++
3733701001;-;--
3733801001;++;=
3733901001;=;++
3734001001;=;++
3734101001;++;--
3734201001;=;=
3734301001;++;++
3734401001;++;=
3734501001;++;++
3734601001;++;=
3734701001;=;-
3734801001;++;--
3734901001;=;++
3735001001;-;--
3735101001;++;--
3735201001;-;++
3735301001;++;=
3735401001;=;=
3735401002;=;=
3735401003;=;=
3735401004;=;=
3735501001;++;+
3735601001;=;+
3735701001;=;+
3735801001;++;--
3735901001;=;+
3736001001;++;--
3736101001;=;++
3736201001;=;=
3736201002;=;=
3736201003;=;=
3736201004;=;=
3736301001;-;--
3736401001;++;++
3736501001;++;++
3736601001;=;++
3736701001;-;--
3736801001;++;=
3736901001;++;+
3737001001;++;++
3737101001;=;+
3737201001;=;-
3737301001;-;--
3737401001;++;--
3737501001;++;--
3737601001;=;++
3737601002;=;++
3737701001;=;++
3737801001;+;++
3737901001;++;+
3738001001;++;++
3738101001;=;++
3738201001;++;--
3800101001;+;=
3800101002;+;=
3800101003;+;=
3800101004;+;=
3800101005;+;=
3800101006;+;=
3800101007;+;=
3800101008;+;=
3800101009;+;=
3800101010;+;=
3800101011;+;=
3800101012;+;=
3800101013;+;=
3800101014;+;=
3800101015;+;=
3800101016;+;=
3800101017;+;=
3800101018;+;=
3800201001;++;++
3800301001;-;++
3800401001;++;++
3800401002;++;++
3800401003;++;++
3800501001;--;+
3800501002;--;+
3800501003;--;+
3800501004;--;+
3800501005;--;+
3800501006;--;+
3800601001;+;=
3800601002;+;=
3800601003;+;=
3800601004;+;=
3800601005;+;=
3800601006;+;=
3800601007;+;=
3800601008;+;=
3800601009;+;=
3800601010;+;=
3800601011;+;=
3800601012;+;=
3800601013;+;=
3800601014;+;=
3800601015;+;=
3800601016;+;=
3800601017;+;=
3800601018;+;=
3800601019;+;=
3800601020;+;=
3800601021;+;=
3800601022;+;=
3800601023;+;=
3800601024;+;=
3800601025;+;=
3800601026;+;=
3800601027;+;=
3800601028;+;=
3800601029;+;=
3800601030;+;=
3800601031;+;=
3800601032;+;=
3800601033;+;=
3800701001;++;++
3800701002;++;++
3800801001;--;+
3800801002;--;+
3800801003;--;+
3800801004;--;+
3800901001;--;+
3800901002;--;+
3800901003;--;+
3800901004;--;+
3801001001;--;++
3801001002;--;++
3801001003;--;++
3801001004;--;++
3801101001;-;=
3801101002;-;=
3801101003;-;=
3801101004;-;=
3801101005;-;=
3801101006;-;=
3801101007;-;=
3801101008;-;=
3801101009;-;=
3801101010;-;=
3801101011;-;=
3801101012;-;=
3801102001;=;=
3801102002;=;=
3801102003;=;=
3801102004;=;=
3801102005;=;=
3801201001;--;+
3801201002;--;+
3801301001;++;=
3801301002;++;=
3801401001;=;++
3801401002;=;++
3801501001;++;++
3801501002;++;++
3801502001;++;++
3801502002;++;++
3801601001;++;++
3801701001;--;=
3801701002;--;=
3801701003;--;=
3801701004;--;=
3801701005;--;=
3801701006;--;=
3801701007;--;=
3801701008;--;=
3801701009;--;=
3801701010;--;=
3801701011;--;=
3801701012;--;=
3801701013;--;=
3801701014;--;=
3801701015;--;=
3801701016;--;=
3801701017;--;=
3801701018;--;=
3801701019;--;=
3801701020;--;=
3801701021;--;=
3801701022;--;=
3801701023;--;=
3801701024;--;=
3801801001;--;--
3801801002;--;--
3801801003;--;--
3801901001;+;--
3801901002;+;--
3801901003;+;--
3801901004;+;--
3801901005;+;--
3801901007;+;--
3801901008;+;--
3801901009;+;--
3801901010;+;--
3801901011;+;--
3802001001;-;=
3802001002;-;=
3802001003;-;=
3802001004;-;=
3802001005;-;=
3802001006;-;=
3802001007;-;=
3802001008;-;=
3802001009;-;=
3802001010;-;=
3802001011;-;=
3802002001;++;++
3802002002;++;++
3802003001;++;++
3802003002;++;++
3802101001;++;++
3802102001;++;--
3802201001;++;+
3802201002;++;+
3802201003;++;+
3802201004;++;+
3802201005;++;+
3802201006;++;+
3802202001;--;--
3802202002;--;--
3802203001;++;=
3802203002;++;=
3802203003;++;=
3802203004;++;=
3802204001;++;-
3802204002;++;-
3802204003;++;-
3802204004;++;-
3802205001;++;+
3802205002;++;+
3802301001;=;=
3802301002;=;=
3802301003;=;=
3802301004;=;=
3802301005;=;=
3802301006;=;=
3802301007;=;=
3802301008;=;=
3802301009;=;=
3802301010;=;=
3802301011;=;=
3802301012;=;=
3802301013;=;=
3802301014;=;=
3802301015;=;=
3802301016;=;=
3802301017;=;=
3802301018;=;=
3802301019;=;=
3802301020;=;=
3802301021;=;=
3802301022;=;=
3802301023;=;=
3802301024;=;=
3802301025;=;=
3802301026;=;=
3802301027;=;=
3802301028;=;=
3802301029;=;=
3802301030;=;=
3802301031;=;=
3802301032;=;=
3802302001;=;-
3802302002;=;-
3802302003;=;-
3802302004;=;-
3802302005;=;-
3802302006;=;-
3802302007;=;-
3802302008;=;-
3802302009;=;-
3802302010;=;-
3802302011;=;-
3802302012;=;-
3802302013;=;-
3802302014;=;-
3802302015;=;-
3802302016;=;-
3802302017;=;-
3802302018;=;-
3802302019;=;-
3802302020;=;-
3802302021;=;-
3802302022;=;-
3802302023;=;-
3802302024;=;-
3802303001;=;-
3802303002;=;-
3802303003;=;-
3802303004;=;-
3802303005;=;-
3802303006;=;-
3802303007;=;-
3802303008;=;-
3802303009;=;-
3802303010;=;-
3802303011;=;-
3802303012;=;-
3802303013;=;-
3802303014;=;-
3802303015;=;-
3802303016;=;-
3802303017;=;-
3802303018;=;-
3802303019;=;-
3802303020;=;-
3802303021;=;-
3802303022;=;-
3802303023;=;-
3802303024;=;-
3802303025;=;-
3802303026;=;-
3802304001;=;=
3802304002;=;=
3802304003;=;=
3802304004;=;=
3802304005;=;=
3802304006;=;=
3802304007;=;=
3802305001;-;--
3802305002;-;--
3802305003;-;--
3802305004;-;--
3802305005;-;--
3802305006;-;--
3802305007;-;--
3802305008;-;--
3802305009;-;--
3802305010;-;--
3802305011;-;--
3802305012;-;--
3802305013;-;--
3802305014;-;--
3802306001;--;=
3802306002;--;=
3802306003;--;=
3802306004;--;=
3802401001;-;++
3802401002;-;++
3802401003;-;++
3802401004;-;++
3802401005;-;++
3802401006;-;++
3802401007;-;++
3802401008;-;++
3802402001;-;++
3802402002;-;++
3802403001;+;--
3802403002;+;--
3802403003;+;--
3802501001;+;--
3802501002;+;--
3802501003;+;--
3802501004;+;--
3802501005;+;--
3802601001;++;-
3802601002;++;-
3802601004;++;-
3802602001;++;-
3802602002;++;-
3802602003;++;-
3802602004;++;-
3802603001;++;-
3802603002;++;-
3802603003;++;-
3802603004;++;-
3802603005;++;-
3802603006;++;-
3802604001;++;-
3802604002;++;-
3802604003;++;-
3802604004;++;-
3802604005;++;-
3802605001;++;-
3802605002;++;-
3802605003;++;-
3802605004;++;-
3802605005;++;-
3802606001;++;-
3802606002;++;-
3802606003;++;-
3802606004;++;-
3802701001;-;++
3802702001;-;++
3802703001;-;++
3802703002;-;++
3802704001;-;++
3802801001;=;=
3802801002;=;=
3802801003;=;=
3802801004;=;=
3802802001;=;=
3802802002;=;=
3802802003;=;=
3802802004;=;=
3802802005;=;=
3802803001;=;=
3802803002;=;=
3802803003;=;=
3802803004;=;=
3802803005;=;=
3802803006;=;=
3802804001;=;=
3802804002;=;=
3802804003;=;=
3802804004;=;=
3802804005;=;=
3802901001;++;++
3802901002;++;++
3803001001;++;--
3803001002;++;--
3803101001;++;-
3803101002;++;-
3803101003;++;-
3803101004;++;-
3803101005;++;-
3803101006;++;-
3803101007;++;-
3803101008;++;-
3803102001;++;+
3803102002;++;+
3803102003;++;+
3803103001;++;-
3803103002;++;-
3803103003;++;-
3803103004;++;-
3803103005;++;-
3803104001;++;+
3803104002;++;+
3803104003;++;+
3803104004;++;+
3803105001;++;-
3803105002;++;-
3803105003;++;-
3803106001;++;-
3803106002;++;-
3803201001;=;-
3803201002;=;-
3803201003;=;-
3803201004;=;-
3803201005;=;-
3803201006;=;-
3803201007;=;-
3803201008;=;-
3803201009;=;-
3803201010;=;-
3803201011;=;-
3803201012;=;-
3803301001;++;++
3803301002;++;++
3803301003;++;++
3803302001;++;++
3803401001;++;+
3803401002;++;+
3803401003;++;+
3803401004;++;+
3803501001;++;=
3803501002;++;=
3803501003;++;=
3803501004;++;=
3803501005;++;=
3803501006;++;=
3803501007;++;=
3803601001;++;--
3803601002;++;--
3803601003;++;--
3803601005;++;--
3803601006;++;--
3803601007;++;--
3803701001;-;++
3803701002;-;++
3803701003;-;++
3803702001;-;++
3803702002;-;++
3803702003;-;++
3803702005;-;++
3803703001;-;++
3803703002;-;++
3803703003;-;++
3803703004;-;++
3803703005;-;++
3803801001;=;++
3803801002;=;++
3803801003;=;++
3803801004;=;++
3803801006;=;++
3803801007;=;++
3803801008;=;++
3803801009;=;++
3803801010;=;++
3803801011;=;++
3803801012;=;++
3803802001;+;--
3803802002;+;--
3803802003;+;--
3803802004;+;--
3803802005;+;--
3803802006;+;--
3803802007;+;--
3803802008;+;--
3803802009;+;--
3803803001;+;--
3803803002;+;--
3803803003;+;--
3803803004;+;--
3803803005;+;--
3803803006;+;--
3803803007;+;--
3803803008;+;--
3803803009;+;--
3803803010;+;--
3803803011;+;--
3803803013;+;--
3803803014;+;--
3803803015;+;--
3803803016;+;--
3803803017;+;--
3803803018;+;--
3803803019;+;--
3803803020;+;--
3803804001;+;++
3803804002;+;++
3803804003;+;++
3803804004;+;++
3803804005;+;++
3803804006;+;++
3803804007;+;++
3803804009;+;++
3803804010;+;++
3803804011;+;++
3803804012;+;++
3803804014;+;++
3803804015;+;++
3803805001;+;-
3803805002;+;-
3803805003;+;-
3803805004;+;-
3803805005;+;-
3803805006;+;-
3803805007;+;-
3803805008;+;-
3803805009;+;-
3803805010;+;-
3803805011;+;-
3803805012;+;-
3803805013;+;-
3803805014;+;-
3803805015;+;-
3803806001;=;=
3803806002;=;=
3803806003;=;=
3803806004;=;=
3803806005;=;=
3803806006;=;=
3803806007;=;=
3803806008;=;=
3803806010;=;=
3803806011;=;=
3803806012;=;=
3803806013;=;=
3803806014;=;=
3803806016;=;=
3803806017;=;=
3803806018;=;=
3803806019;=;=
3803806020;=;=
3803806021;=;=
3803806022;=;=
3803806023;=;=
3803806024;=;=
3803806025;=;=
3803806026;=;=
3803806028;=;=
3803806029;=;=
3803807001;=;++
3803807002;=;++
3803807003;=;++
3803807004;=;++
3803807005;=;++
3803807006;=;++
3803807007;=;++
3803807009;=;++
3803808001;--;++
3803809001;=;=
3803809002;=;=
3803809003;=;=
3803809006;=;=
3803809007;=;=
3803809009;=;=
3803809010;=;=
3803809011;=;=
3803809012;=;=
3803809014;=;=
3803809015;=;=
3803809016;=;=
3803809018;=;=
3803809019;=;=
3803809021;=;=
3803809022;=;=
3803810001;=;--
3803810002;=;--
3803810003;=;--
3803810004;=;--
3803810005;=;--
3803810006;=;--
3803810007;=;--
3803810008;=;--
3803810009;=;--
3803810010;=;--
3803810011;=;--
3803810012;=;--
3803810013;=;--
3803810014;=;--
3803810015;=;--
3803810016;=;--
3803811001;=;-
3803811002;=;-
3803811003;=;-
3803811004;=;-
3803811005;=;-
3803811006;=;-
3803811007;=;-
3803811008;=;-
3803811009;=;-
3803811010;=;-
3803811011;=;-
3803811012;=;-
3803811013;=;-
3803811014;=;-
3803811015;=;-
3803811016;=;-
3803811017;=;-
3803811018;=;-
3803811019;=;-
3803811020;=;-
3803811021;=;-
3803812001;=;-
3803812002;=;-
3803812003;=;-
3803812004;=;-
3803812005;=;-
3803812006;=;-
3803812007;=;-
3803812008;=;-
3803812009;=;-
3803812010;=;-
3803812011;=;-
3803901001;=;=
3803901002;=;=
3803901003;=;=
3803901004;=;=
3803901005;=;=
3803901006;=;=
3803901007;=;=
3803901008;=;=
3803901009;=;=
3804001001;+;--
3804001002;+;--
3804001003;+;--
3804001004;+;--
3804101001;=;-
3804101002;=;-
3804101003;=;-
3804101004;=;-
3804101005;=;-
3804101006;=;-
3804201001;=;++
3804201002;=;++
3804201003;=;++
3804201004;=;++
3804301001;-;-
3804301002;-;-
3804301003;-;-
3804301004;-;-
3804301005;-;-
3804301006;-;-
3804301007;-;-
3804301008;-;-
3804301009;-;-
3804301010;-;-
3804301011;-;-
3804301012;-;-
3804301013;-;-
3804301014;-;-
3804301015;-;-
3804401001;++;-
3804401002;++;-
3804501001;+;--
3804501002;+;--
3804501003;+;--
3804501004;+;--
3804601001;-;++
3804601002;-;++
3804601003;-;++
3804601004;-;++
3804601005;-;++
3804601006;-;++
3804601007;-;++
3804701001;++;--
3804701002;++;--
3804801001;++;++
3804801002;++;++
3804801004;++;++
3804901001;+;++
3804901002;+;++
3805001001;++;--
3805003001;+;++
3805101001;=;=
3805101002;=;=
3805101003;=;=
3805101004;=;=
3805101005;=;=
3805101006;=;=
3805101007;=;=
3805201001;--;=
3805301001;++;++
3805301002;++;++
3805301003;++;++
3805301004;++;++
3805301005;++;++
3890101001;++;=
3900101001;=;=
3900101002;=;=
3900101003;=;=
3900201001;=;--
3900201002;=;--
3900201003;=;--
3900301001;--;++
3900401001;--;++
3900401002;--;++
3900501001;-;-
3900601001;++;--
3900601002;++;--
3900701001;=;=
3900801001;=;=
3900801002;=;=
3900801003;=;=
3900801004;=;=
3900801005;=;=
3900801006;=;=
3900801007;=;=
3900801008;=;=
3900801009;=;=
3900802001;=;=
3900802002;=;=
3900802003;=;=
3900802004;=;=
3900901001;++;+
3900901002;++;+
3900901003;++;+
3901001001;++;=
3901101001;=;-
3901201001;=;=
3901201002;=;=
3901201003;=;=
3901201004;=;=
3901202001;++;-
3901202002;++;-
3901301001;=;++
3901401001;++;++
3901501001;++;++
3901601001;=;=
3901601002;=;=
3901601003;=;=
3901601004;=;=
3901601005;=;=
3901601006;=;=
3901601007;=;=
3901601008;=;=
3901601009;=;=
3901601010;=;=
3901601011;=;=
3901601012;=;=
3901601013;=;=
3901601014;=;=
3901601015;=;=
3901602001;=;=
3901602002;=;=
3901602003;=;=
3901603001;=;=
3901603002;=;=
3901603003;=;=
3901701001;=;+
3901801001;=;--
3901801002;=;--
3901801003;=;--
3901801004;=;--
3901901001;=;++
3901901002;=;++
3902001001;++;=
3902001002;++;=
3902001003;++;=
3902002001;++;=
3902002002;++;=
3902002003;++;=
3902002004;++;=
3902002005;++;=
3902002006;++;=
3902002007;++;=
3902002008;++;=
3902002009;++;=
3902002010;++;=
3902002011;++;=
3902002012;++;=
3902002013;++;=
3902003001;++;-
3902003002;++;-
3902003003;++;-
3902003004;++;-
3902003005;++;-
3902101001;++;++
3902201001;++;++
3902301001;=;-
3902301002;=;-
3902301003;=;-
3902301004;=;-
3902301005;=;-
3902401001;=;-
3902401002;=;-
3902501001;=;--
3902501002;=;--
3902501003;=;--
3902501004;=;--
3902501005;=;--
3902501006;=;--
3902501007;=;--
3902501008;=;--
3902502001;++;++
3902601001;-;++
3902601002;-;++
3902701001;=;=
3902701002;=;=
3902701003;=;=
3902701004;=;=
3902801001;=;--
3902801002;=;--
3902801003;=;--
3902901001;++;=
3903001001;++;--
3903001002;++;--
3903101001;++;-
3903201001;=;++
3903201002;=;++
3903301001;++;+
3903401001;++;+
3903501001;=;=
3903501002;=;=
3903501003;=;=
3903502001;=;=
3903502002;=;=
3903502003;=;=
3903502004;=;=
3903502005;=;=
3903503001;=;=
3903503002;=;=
3903601001;--;-
3903701001;-;++
3903701002;-;++
3903801001;=;-
3903901001;++;++
3904001001;-;=
3904001002;-;=
3904001003;-;=
3904101001;++;-
3904201001;-;=
3904201002;-;=
3904201003;-;=
3904202001;+;=
3904301001;=;=
3904401001;=;=
3904401002;=;=
3904401003;=;=
3904501001;=;-
3904601001;++;=
3904701001;=;=
3904701002;=;=
3904801001;=;++
3904801002;=;++
3904901001;++;=
3905001001;=;++
3905101001;++;++
3905201001;=;-
3905201002;=;-
3905201003;=;-
3905201004;=;-
3905201005;=;-
3905201006;=;-
3905201007;=;-
3905202001;=;+
3905202002;=;+
3905202003;=;+
3905202004;=;+
3905202005;=;+
3905202006;=;+
3905202007;=;+
3905202008;=;+
3905301001;--;++
3905401001;--;=
3905401002;--;=
3905401003;--;=
3905501001;=;++
3905601001;++;+
3905601002;++;+
3905701001;=;--
3905701002;=;--
3905801001;=;=
3905901001;=;=
3905901002;=;=
3905901003;=;=
3905901004;=;=
3905901005;=;=
3905902001;=;=
3905902002;=;=
3905902003;=;=
3905902004;=;=
3905902005;=;=
3906001001;++;-
3906001002;++;-
3906002001;--;--
3906002002;--;--
3906002003;--;--
3906101001;+;--
3906101002;+;--
3906101003;+;--
3906201001;=;++
3906201002;=;++
3906301001;--;++
3906401001;=;=
3906501001;++;--
3906601001;++;=
3906701001;++;+
3906801001;=;++
3906901001;++;--
3906901002;++;--
3907001001;++;++
3907101001;++;=
3907201001;++;=
3907301001;+;+
3907301002;+;+
3907301003;+;+
3907301004;+;+
3907301005;+;+
3907301006;+;+
3907301007;+;+
3907401001;++;-
3907401002;++;-
3907401003;++;-
3907401004;++;-
3907401005;++;-
3907401006;++;-
3907501001;++;++
3907501002;++;++
3907501003;++;++
3907501004;++;++
3907501005;++;++
3907501006;++;++
3907501007;++;++
3907501008;++;++
3907501009;++;++
3907501010;++;++
3907502001;+;++
3907502002;+;++
3907502003;+;++
3907502004;+;++
3907502005;+;++
3907502006;+;++
3907502007;+;++
3907502008;+;++
3907502009;+;++
3907502010;+;++
3907502011;+;++
3907502012;+;++
3907502013;+;++
3907502014;+;++
3907502015;+;++
3907502016;+;++
3907502017;+;++
3907502018;+;++
3907502019;+;++
3907502020;+;++
3907502021;+;++
3907502022;+;++
3907502023;+;++
3907502024;+;++
3907502025;+;++
3907502026;+;++
3907502027;+;++
3907503001;++;++
3907503002;++;++
3907503003;++;++
3907503004;++;++
3907503005;++;++
3907503006;++;++
3907503007;++;++
3907503008;++;++
3907503009;++;++
3907503010;++;++
3907503011;++;++
3907503012;++;++
3907503013;++;++
3907503014;++;++
3907503015;++;++
3907504001;=;++
3907504002;=;++
3907504003;=;++
3907504004;=;++
3907504005;=;++
3907504006;=;++
3907504007;=;++
3907504008;=;++
3907504009;=;++
3907504010;=;++
3907504011;=;++
3907504012;=;++
3907504013;=;++
3907504014;=;++
3907505001;=;++
3907505002;=;++
3907505003;=;++
3907505004;=;++
3907505005;=;++
3907505006;=;++
3907505007;=;++
3907505008;=;++
3907505009;=;++
3907505010;=;++
3907505011;=;++
3907505012;=;++
3907505013;=;++
3907505014;=;++
3907505015;=;++
3907506001;=;--
3907506002;=;--
3907506003;=;--
3907506004;=;--
3907506005;=;--
3907506006;=;--
3907506007;=;--
3907506008;=;--
3907506009;=;--
3907506010;=;--
3907506011;=;--
3907506012;=;--
3907506013;=;--
3907506014;=;--
3907507001;+;+
3907507002;+;+
3907507003;+;+
3907507004;+;+
3907507005;+;+
3907507006;+;+
3907507007;+;+
3907507008;+;+
3907507009;+;+
3907507010;+;+
3907507011;+;+
3907507012;+;+
3907507013;+;+
3907507014;+;+
3907507015;+;+
3907507016;+;+
3907507017;+;+
3907507018;+;+
3907507019;+;+
3907507020;+;+
3907507021;+;+
3907507022;+;+
3907507023;+;+
3907508001;=;=
3907508002;=;=
3907508003;=;=
3907508004;=;=
3907508005;=;=
3907508006;=;=
3907508007;=;=
3907508008;=;=
3907508009;=;=
3907508010;=;=
3907508011;=;=
3907508012;=;=
3907508013;=;=
3907508014;=;=
3907508015;=;=
3907508016;=;=
3907508017;=;=
3907508018;=;=
3907508019;=;=
3907508020;=;=
3907508021;=;=
3907508022;=;=
3907508023;=;=
3907508024;=;=
3907508025;=;=
3907508026;=;=
3907508027;=;=
3907508028;=;=
3907508029;=;=
3907601001;=;--
3907601002;=;--
3907701001;++;++
3907801001;++;++
3907901001;=;+
3907901002;=;+
3907901003;=;+
3907901004;=;+
3907902001;=;+
3907902002;=;+
3907902003;=;+
3908001001;+;+
